avg_year_temp,ph,rainfall,N,P,K,crop
25.0901760225,6.3078002518,33.5048789535,23.1546629892,51.9557367845,11.8411743099,wheat
21.2395508966,6.2225545246,64.4990778081,28.3582111813,53.8601622175,10.911607342,wheat
21.5655416384,6.6417745884,35.9523588628,20.3400178156,52.0179613296,13.4287645424,wheat
22.9755833488,6.1776288294,64.3476312341,20.8572334052,47.8316801919,12.2540655676,wheat
22.7906685822,6.6165285239,68.2317726632,25.0588948042,51.2657464482,11.0822508425,wheat
25.5948101166,6.0729960612,46.145146772,26.089560886,48.0963484605,13.6341976172,wheat
23.3165339007,6.1850892722,40.2201277907,23.7003003558,51.318598062,11.8637770863,wheat
25.2723004605,6.9282569978,66.769280475,25.9763015162,45.1104654355,13.7282619182,wheat
25.1574550052,6.9219852446,49.8265411655,28.9311752383,50.219979469,13.2780632499,wheat
24.0915637526,6.5180674571,46.0947347043,26.8985876997,54.4025916931,11.7275415255,wheat
21.2357319569,6.8714004544,37.1745490439,20.9309940395,45.2863392523,12.9051506237,wheat
24.0494401853,6.6048774099,29.1108058696,25.5563926389,49.1962625399,13.3396074381,wheat
22.0620483293,6.8160873473,28.0648181478,26.4325248087,53.522361855,11.6866394299,wheat
25.4143479845,6.5441890506,70.5175345896,27.5553878437,54.9790981948,13.950582618,wheat
25.4134112156,6.6304430493,66.9308088907,26.3415136815,51.4709242114,13.8585547396,wheat
22.7774722202,6.9826440961,32.9863007217,20.7884597253,48.3966762877,11.8536541309,wheat
22.5108056125,6.5360334395,32.6749025103,21.5902096988,52.7158999675,11.6637189586,wheat
24.5871585981,6.2826680032,73.7121726994,25.9509581125,45.6152067519,10.1777285415,wheat
23.5379132927,6.7674516408,48.2248108274,21.3464182273,45.6897897287,12.2685005069,wheat
22.8025771464,6.4330120108,51.7552827819,20.1408331405,53.2885424036,12.7878232782,wheat
22.6027334588,6.90924163,29.572258512,21.1266809941,45.4684200048,11.0434435669,wheat
25.9590924749,6.2342173584,43.0775999525,23.6195026472,47.44484015,13.1922410161,wheat
21.4735920632,6.3848578886,68.3006555973,20.3180279329,54.4720973395,10.3646521657,wheat
25.7166475781,6.7907654547,60.6590249402,27.2714964217,52.0503679303,12.7231500311,wheat
25.5281820301,6.7741569416,43.6039241577,28.5928551431,47.1740976825,13.343411039,wheat
25.6252671826,6.7062857207,59.7404179403,22.4645591982,53.9364579617,12.8613982588,wheat
24.4088406889,6.068310671,74.6090167064,29.5494663165,52.3122462146,13.735809774,wheat
21.8576139844,6.9471962594,42.0693745454,29.6546594836,49.2172684559,13.0326914797,wheat
25.0544209752,6.903162964,28.0765195795,27.6224738858,51.5615841586,12.125909179,wheat
22.6156474351,6.7456627696,59.5304468505,20.4328199273,46.865569068,11.9492088507,wheat
24.4496087815,6.6945073879,67.8823697167,29.8422668686,53.2692375378,13.2499079351,wheat
23.6875598695,6.7192671691,53.208894488,21.5984560173,53.4091996854,10.8672181349,wheat
23.4108090479,6.1061234531,34.8689328354,29.6044848647,53.5860889301,13.5603925965,wheat
24.3849336293,6.8917027344,71.6828951177,29.3068240349,50.5932795461,11.9961434142,wheat
25.3498858065,6.9120487499,64.2151513698,21.0272442411,51.5960563077,11.6236560912,wheat
22.3684222099,6.9002157945,41.4881637922,21.9058985226,51.7316712258,11.0878227771,wheat
23.5884462438,6.2392303801,30.3699031016,27.8798609174,51.2648243792,11.6930069148,wheat
22.8530090419,6.6293683827,35.3191909638,24.2994578106,50.0544731342,10.156289862,wheat
21.2228234035,6.6266611582,47.1391768412,26.5172638352,50.8149821466,12.0866183307,wheat
22.8810555786,6.1509919522,66.523784426,27.5534628198,45.8562687832,11.4630062148,wheat
25.9473231981,6.2292350355,56.2898585779,25.0682803677,47.419135302,12.9797142057,wheat
21.112985608,6.383087149,38.6615022477,20.0125893372,48.1958855165,13.5657634304,wheat
25.7306989393,6.5420461191,66.788516193,28.831357159,46.079567157,13.4668380005,wheat
23.3781966366,6.0121102088,49.5871915533,27.3151765376,50.1095181037,10.9853418752,wheat
23.3378622344,6.4197695306,38.6969997222,28.646202974,49.2758289549,12.0187482828,wheat
22.92286425,6.0475881717,40.4502901978,22.5427029688,48.7255618811,12.5892793301,wheat
25.8557640019,6.9857910237,55.6447752263,22.8257604878,51.9452129087,12.4636504351,wheat
21.6037206426,6.8909353315,48.8483397051,23.2388973602,46.4497741511,11.5134151612,wheat
21.1641827671,6.6724900463,66.2107671679,28.631687217,53.5037462393,12.7782765474,wheat
24.7764848695,6.1785253751,50.4144226033,21.6258653023,52.2815291142,10.858640865,wheat
23.5537304048,6.2000155876,73.9855110544,28.6053517617,52.8910740765,10.9961871847,wheat
23.0755594735,6.0378751243,65.1662954742,21.949172547,47.3942522761,12.6823168871,wheat
25.3173816863,6.952282878,73.051682684,23.673494924,52.1435987371,10.7566449446,wheat
25.7720468824,6.2323480665,43.5997506171,26.2533799902,54.7538499185,12.1545970458,wheat
23.6134772529,6.7092022078,69.0353851225,29.8335834591,52.5743324306,11.2427417031,wheat
25.7414385067,6.7871073815,27.5452817622,20.6612174972,45.1236532336,10.0502830451,wheat
21.9220775758,6.6447777514,39.9109432509,28.8737485262,50.9968628069,10.4695330459,wheat
21.2132207995,6.0083215355,50.925373328,25.6707636253,49.6229056877,11.1918741088,wheat
25.885034159,6.7497468583,65.0515140478,23.7439312611,53.8795795918,11.0963119643,wheat
21.0753017459,6.1648184574,32.969393989,26.8276646452,53.8404344355,12.2705184671,wheat
22.6168914107,6.8097152901,34.0508919445,26.1634789806,45.1731655833,11.5240444186,wheat
22.2761972556,6.9014167476,25.8008539686,21.2284048464,51.0736686121,10.8547073351,wheat
21.0374007557,6.4595153071,38.0095817879,24.7951803661,49.8619353859,13.5923385912,wheat
21.9045771738,6.4344779854,27.753865251,26.6991718436,50.2973555304,13.9613618281,wheat
23.2295231566,6.1848460523,45.6455059763,28.6842460829,54.4226107547,11.2682231665,wheat
21.9492341301,6.833967262,31.6882592598,24.0559327175,45.5151226666,12.2509528155,wheat
25.8590044063,6.9888791539,43.1908496107,29.4201598367,46.5354851417,10.0135722453,wheat
23.642631553,6.2261156195,69.1369539108,29.968100234,52.9364960478,11.5644024596,wheat
24.8397922824,6.3249454575,71.8495215107,22.38149527,53.4447073656,13.6212676867,wheat
24.4401456688,6.0617446778,47.981969912,27.4516443185,53.90310564,11.3465548796,wheat
23.3868003186,6.9241133058,54.3217691483,23.5100206221,49.7483621003,11.2039369767,wheat
24.8328338326,6.092515807,74.5692970187,28.1245424932,49.0001857139,13.8744738708,wheat
21.7784548665,6.0299220381,65.7085147184,24.8689206372,50.249845023,12.4762435832,wheat
24.0174330735,6.2213299283,44.7375350442,25.4955545744,51.2652515597,10.2782056313,wheat
24.6199019753,6.4730886961,54.248172475,21.1439164164,53.660438012,10.4126638343,wheat
25.5509712689,6.8067751597,72.6355821048,27.6102063606,45.3512750823,12.8821130052,wheat
25.6079633493,6.8627707289,47.5674489856,24.0220587825,53.0436850029,13.5882439718,wheat
25.0695138508,6.6836941991,57.7558576619,27.8643070032,51.4556713691,12.0054858443,wheat
21.3779043392,6.8348229169,49.1086824879,29.2244047254,48.8025647479,13.5054102356,wheat
22.4816695296,6.5393300586,38.0796178755,22.5304419111,45.723409385,10.0818914411,wheat
21.549364789,6.735126668,74.0027083823,25.5472473257,47.9131408881,10.9581218528,wheat
22.7503651498,6.2151827814,38.8126023076,25.2439832405,45.2888129414,12.2621071181,wheat
25.1239664802,6.2022238451,70.1968746639,28.857240356,46.2895258027,13.1831881769,wheat
22.514261922,6.320712694,67.3078055584,23.1374673915,48.4435099857,10.9124775973,wheat
25.4425976344,6.9755135143,27.7446481297,26.4958477543,46.5628375038,12.3374193899,wheat
25.0802794395,6.3205837226,40.0069362137,27.8498973566,51.4902511959,12.5686157304,wheat
21.7207930492,6.0299799663,35.8142829335,29.0108377653,54.5439571687,10.8802011036,wheat
25.6265100189,6.9950766455,41.1454226493,24.3485651999,48.3953848072,13.3239717028,wheat
22.941754164,6.6656846634,72.7913235725,20.9822497063,45.6372162481,13.7160425908,wheat
22.4790720614,6.3868877215,68.0214966447,25.1300484896,54.7350300515,12.3489699994,wheat
21.6725529074,6.3292322635,64.5440831493,25.3533104016,48.8294107302,11.2525343291,wheat
21.0037227898,6.1562445236,45.736057443,24.9127652875,54.6232493663,11.5522973352,wheat
21.4071637904,6.927983036,34.5895499075,21.4281508365,51.9136480077,10.7839842491,wheat
24.8034164411,6.2669614442,43.5312945027,20.3955552298,52.3275796119,13.5994933269,wheat
23.090955489,6.0714091544,59.9162197397,22.1113638078,53.300132334,10.2857619671,wheat
21.5922007509,6.1839908911,34.5415915842,22.6185341687,46.9221930372,13.4210356557,wheat
24.2543008957,6.7189899583,32.3452896105,24.4119687217,49.2695668038,10.4480737181,wheat
23.7168276792,6.3397547677,74.1189091449,27.3195501032,48.3327003733,12.0259938627,wheat
21.3023346747,6.4082962273,46.2548702086,25.5046159924,45.4179468933,13.8980707089,wheat
22.1411475684,6.165265322,41.3561968011,28.347430962,49.6831355051,11.8300887871,wheat
25.4702557975,6.999342217,66.7078781246,28.7320602829,51.3562328906,13.7364201477,wheat
21.7950799826,6.0696142197,26.1538016302,22.0774829589,47.1045639826,12.9786364624,wheat
23.4335969766,6.4231721189,27.2412463202,23.2399981287,51.9167932014,12.1489814989,wheat
21.5074171275,6.479339487,28.0257994269,24.0583204102,49.4199320549,10.8120611632,wheat
22.8158637983,6.4719579598,74.9877882171,27.0527879571,47.1104057249,11.7310285199,wheat
24.102077229,6.7297332129,36.0138227655,22.9755484574,47.9269387584,11.2236178264,wheat
24.1150133737,6.5664930879,69.5396560755,28.7374067369,45.2267967724,10.9052175874,wheat
23.5169096341,6.868010255,26.6193474007,21.3321769611,46.8317886247,11.9858364214,wheat
25.1883655311,6.5185911972,73.9957403611,26.2703299574,45.4354694603,13.308187655,wheat
22.0359095479,6.7983687135,50.5847439922,24.8596908948,53.3594608347,12.6988244116,wheat
25.2579137346,6.0326287918,60.5545838787,26.9249554288,46.4328682673,13.3378665936,wheat
25.3268622071,6.5025910558,57.8906110508,24.661462296,53.6380848891,10.1797891852,wheat
25.5361012661,6.790762673,50.5526142185,29.5651689954,47.9190879457,12.7770631695,wheat
21.8910962208,6.802303413,57.7709620807,25.5994320856,53.7385056613,12.7712744973,wheat
22.9174638684,6.378675776,60.6279108943,29.2769064812,50.6799543,12.7143089072,wheat
23.4088345408,6.9060300006,48.4963487427,28.7241499722,45.9131939673,11.6593544249,wheat
23.1176034532,6.824023324,51.4410172374,22.7214121268,50.7838366081,12.0540890198,wheat
25.386681172,6.0566338632,27.257986592,23.6204005982,47.7102061462,10.2092459079,wheat
24.313872184,6.3747426553,25.4646868509,24.7631146406,54.5572390291,10.7226635317,wheat
25.1229880777,6.115688712,48.3451518813,29.2089205694,54.2309487413,13.8160904861,wheat
23.034688751,6.6760545903,68.3014502501,29.435049322,52.2978703253,10.9237367315,wheat
25.6922377687,6.2721863325,53.3660645422,25.37919438,46.6224694672,11.5164650429,wheat
25.5837509945,6.6957617957,59.5123143963,24.1187761649,45.8999317023,13.0251149051,wheat
22.3179892083,6.7024513493,45.9048408444,25.2161382377,45.7063187737,10.3860467025,wheat
24.4246004358,6.598280479,73.7025995572,20.8714000213,45.7310230352,11.1788201362,wheat
22.1826193607,6.7972477432,64.4650365979,24.8507122638,53.9082393399,13.0960510534,wheat
22.9790953707,6.7635674519,40.4343393707,29.7638113411,46.8884564076,10.3011840195,wheat
21.0220313411,6.8954142932,36.9551984878,22.6245260422,45.8963867187,11.7097179107,wheat
22.922668852,6.7584388859,50.0658799947,21.961035281,53.3795334511,10.5621800109,wheat
23.5035583807,6.9241159512,37.8958899069,24.1446534791,53.1527865963,12.5302785654,wheat
24.8665126932,6.0020549188,65.5515226728,27.8818803266,46.2274329487,13.4446780069,wheat
23.7080657876,6.2860220645,38.1002210937,26.208152922,48.2196687505,11.645253637,wheat
25.6139528401,6.485542157,38.9887617796,23.5882039453,45.0947206207,11.4774520134,wheat
25.2484436313,6.1781165501,39.0763977909,21.2762887997,48.9883417203,11.5606360522,wheat
21.966246279,6.4829743112,45.1317126244,23.1282417023,46.7378485439,10.74024092,wheat
21.6484158198,6.7107125224,55.7474008877,24.2299199635,45.854684371,13.8947807724,wheat
23.087619184,6.8593450311,57.7986084473,28.6434978327,47.9718404582,13.3986432138,wheat
25.5151418546,6.1097098146,61.5288971794,27.6592523736,50.8730909037,10.4090181849,wheat
23.4316809665,6.140735973,42.8303613493,28.2142717674,54.1868463266,13.2668400975,wheat
21.895227709,6.8972024298,73.0902189107,25.9137391726,49.109821307,11.4421033676,wheat
23.4785509081,6.6324507841,43.9865764821,29.7725829486,51.6567017119,12.8637170847,wheat
22.4775684893,6.2734105694,39.7637476303,24.5882692457,50.3992606091,13.8888999201,wheat
22.0814122651,6.571991702,36.7056922391,21.0594622283,51.0070611686,10.5810086271,wheat
24.737214387,6.4715053212,73.2917811481,23.0552363575,51.7530771932,10.9120973639,wheat
23.5782070281,6.8140030398,49.1905672534,25.0545936176,52.1416144272,10.3270537589,wheat
21.4861050468,6.9521402178,32.6827327348,28.8420153845,53.7137499454,12.6915059869,wheat
22.5173925233,6.6071456013,43.3729814698,24.6517758363,47.4810303244,10.7581457386,wheat
25.0844058034,6.1323727889,48.0508682569,26.3634491603,54.3979779357,10.9502431933,wheat
21.0882685171,6.7345043705,65.558500931,27.2523114698,46.8143287089,10.4736497841,wheat
24.6543383905,6.021978221,66.82642817,23.4128519764,49.0039660542,11.5759579715,wheat
25.8110098229,6.3020062881,64.0042853924,29.6756528047,46.4520351032,13.6760230685,wheat
22.1153983029,6.2752453715,40.8062762641,20.6763579815,54.4374993286,12.6631788001,wheat
22.0730415163,6.579206061,30.5900355563,23.5090461304,49.8138207477,11.8178611877,wheat
23.7629594936,6.6374416952,30.6840074872,25.7501586299,53.6158361942,13.8194818363,wheat
23.1853685755,6.8731287106,25.1924737408,28.7993171869,53.4567015528,12.7186427864,wheat
24.5638650479,6.2985239744,64.3025804463,28.1444998617,48.0898932551,10.7179619812,wheat
22.3500212158,6.4530218414,64.0546479562,25.3858868853,49.0411528412,13.4535556789,wheat
25.1113637077,6.3589887471,66.2350360008,29.9816588475,48.7037779978,13.9298400154,wheat
25.5421444935,6.0513111922,66.2106933672,22.2840815009,46.1724836388,13.4671473705,wheat
25.3378248716,6.206011884,26.2473358965,22.49006435,52.410412812,12.3119026296,wheat
22.0402369177,6.0674630682,40.755635182,29.2217895546,50.9151094394,13.6255588081,wheat
23.5949421169,6.9883028297,42.7368624964,27.9459301036,52.8054867588,10.4359536558,wheat
24.6164076935,6.4149144413,57.3299432123,22.222008164,48.1195520342,10.588565847,wheat
22.1617414961,6.8581575392,70.6402659698,23.6266505399,46.7976269942,13.9786071747,wheat
22.2684765943,6.5030623695,40.0299595885,21.12222336,49.823985069,12.9651362156,wheat
22.8990859019,6.5157940607,42.748138898,27.6884281796,52.1221884228,12.1576251254,wheat
22.6980117587,6.6060829659,36.5853820376,27.7751395443,54.7259899737,11.534025022,wheat
21.5494691086,6.0229305513,60.2372694105,24.538309406,53.4540226448,11.8235379144,wheat
22.8874434157,6.8973832865,61.6408486499,27.5398663492,45.4166347397,12.6374012887,wheat
23.1304328839,6.1042874924,55.1953133808,22.6645942167,52.2573337906,11.9990442069,wheat
22.9770941888,6.7953139601,46.4262555716,24.0370834322,53.6385370146,11.1939599494,wheat
21.3206534596,6.8334275122,43.6826456427,26.8318861726,53.9572816976,11.5867662672,wheat
19.4128675086,6.7758884239,74.8790868885,11.8278420695,4.4390234634,0.0,urad
18.3392605978,7.3359225403,72.2936714062,10.4409271986,5.4032235419,0.0,urad
24.7650410304,7.7589254175,71.5871455554,11.210059662,3.4862409977,0.0,urad
20.1608916725,6.7861074323,70.916958656,9.0976615465,3.7937365783,0.0,urad
17.2491040024,6.6254115399,68.6731564914,10.8233463599,4.5815594805,0.0,urad
15.0517532699,7.2065959993,54.6086530639,10.9876094724,4.1649982308,0.0,urad
17.7577960146,7.3146710268,52.7779301157,9.1399519251,5.0845896613,0.0,urad
29.0084933234,6.8416506617,51.9305493765,10.7030823316,5.5309647596,0.0,urad
27.4659659529,7.2563409329,71.3494259031,10.2238378496,4.0502949196,0.0,urad
20.0157510245,7.705634297,67.1921976913,11.0441614207,6.9422203828,0.0,urad
23.1733856746,7.4304904223,60.769650274,10.3966337874,4.1890871807,0.0,urad
22.9416131351,7.6006565957,70.3713936093,10.7418412788,4.5988743638,0.0,urad
23.6289662404,6.5311570861,72.4802364443,9.4941416103,5.0880437919,0.0,urad
17.6621196194,7.5612850761,70.3276912641,9.0728194432,3.4491033641,0.0,urad
19.2366989711,6.9042362341,59.0801376169,9.7869845509,4.2011780951,0.0,urad
24.1759455883,6.9585442777,61.2006592335,10.4620206532,3.6797889019,0.0,urad
29.6370231876,6.6246851207,52.5303010593,11.4213928666,6.5236759525,0.0,urad
21.1202623892,7.0374481117,67.4573155325,8.6790552908,6.0706397982,0.0,urad
29.5452903762,7.6857394475,64.2103144334,11.6901473839,5.430246201,0.0,urad
24.8025492798,7.0645238157,53.4562362926,11.3111255906,4.2556549984,0.0,urad
28.4634774413,7.7740771146,67.3440292957,9.9114274123,6.748331551,0.0,urad
29.362206404,7.6475800048,52.8634771259,10.4505931409,4.4316351447,0.0,urad
16.7253466825,6.7381087486,72.8792825903,11.242755863,4.6706705083,0.0,urad
22.5108682204,7.3630146953,55.75666148,8.0352170345,5.8479123455,0.0,urad
17.1549391758,6.8726365455,56.8425984887,10.8156805959,3.3860941317,0.0,urad
25.950649455,6.8566431083,58.4086472098,8.7343688769,5.3319182363,0.0,urad
18.3176936318,6.629086356,59.0725013485,9.8426059568,5.7079411559,0.0,urad
27.7955178732,6.9053586566,60.2518651012,8.4980451385,5.0142814285,0.0,urad
27.7850048839,7.3351513915,66.1906686253,9.5280633025,6.3961390232,0.0,urad
21.0600961841,7.4556848562,66.0288606427,9.761756334,5.4920479896,0.0,urad
22.4439291478,7.736341517,50.4775756845,9.7721075322,4.7158221522,0.0,urad
28.356147705,6.6675752593,51.9960770786,11.9519494282,3.6385152977,0.0,urad
27.1892781618,7.3162375587,63.2495958052,8.5568472072,3.7613195268,0.0,urad
27.4500800154,6.5707839951,69.9006121544,8.5815472097,4.3245569506,0.0,urad
26.1838390807,7.7335884256,73.6894761065,8.0276610413,4.5356562409,0.0,urad
18.2919575388,7.5276969528,67.0609016653,8.9648541355,5.8575474884,0.0,urad
20.9642579774,7.1791828335,67.0171956102,9.1862802578,6.0912804329,0.0,urad
23.9259058291,7.5779941687,56.6659091272,10.0335965531,6.030929437,0.0,urad
27.7910405582,7.7007215927,55.9116132991,11.4544958203,6.5035505441,0.0,urad
20.2806351668,7.6218675497,59.2664393226,11.5563023263,5.6995753948,0.0,urad
26.5000456285,7.3802624145,56.1247229351,8.9150241729,6.351512623,0.0,urad
29.486151995,7.5098491767,53.2619164896,9.0301948622,5.8477092825,0.0,urad
26.0280421046,7.6466186092,52.2415642171,9.6640699772,6.0043483219,0.0,urad
21.5243179318,7.2281394676,68.9865931755,11.3281540954,5.0246077896,0.0,urad
29.777439343,7.466528986,58.2682073547,10.3357304032,3.1063430285,0.0,urad
27.0563560593,7.0957901689,59.0189486804,11.736301789,3.0946043609,0.0,urad
15.0338414901,7.010786892,62.9027016666,10.9153536009,4.0462932117,0.0,urad
18.9038966036,6.8498449405,74.2631197187,8.9631680195,5.8752380095,0.0,urad
26.6002883524,7.2041257629,71.1096724315,10.3825293983,6.6141498338,0.0,urad
20.1136018367,6.554062435,54.8404677911,8.5980276471,6.1916252344,0.0,urad
27.8458705348,7.2079162078,71.9303422937,8.6560587503,6.8925631158,0.0,urad
20.0719619379,6.8118866956,63.7230088101,9.2666182389,6.9225359005,0.0,urad
15.3524931666,7.206532047,66.102523518,11.373306328,6.4187679519,0.0,urad
29.3837454805,7.3921781161,73.3315260872,9.1485799837,3.1436440783,0.0,urad
19.2486526584,6.9222877976,64.1597093841,10.7345178997,6.3712009581,0.0,urad
28.7883408149,7.7322735547,68.5353133407,8.8305547474,6.6357424294,0.0,urad
15.570849756,6.8637055615,72.2818751135,9.5773641627,3.1116649934,0.0,urad
15.6672647254,7.3292878073,68.1037375134,9.3468224183,4.3556244612,0.0,urad
23.1839853242,6.8324991434,65.8885394954,8.5862452342,5.9023440063,0.0,urad
21.1742845649,7.4916184513,51.7378236587,9.0805569393,5.9020856979,0.0,urad
26.9829679277,6.6072021997,58.5997637843,8.6439311032,6.9983310068,0.0,urad
20.8936931287,7.5907435168,53.10673964,11.6262616503,5.7221513929,0.0,urad
19.6107713582,7.4608539219,65.8874213216,11.7102882059,3.6034613711,0.0,urad
28.7976272571,7.5892613199,68.8924409232,9.8069467999,3.4501792104,0.0,urad
21.6442654262,7.300710137,57.2023333344,8.309813555,6.7477830364,0.0,urad
18.2573939823,7.2789408062,60.0619273281,11.2869480497,3.433600755,0.0,urad
15.9531128231,7.0986286542,65.8174312693,8.5072074885,6.1546039447,0.0,urad
20.5164846183,7.7402325829,65.1706074659,11.8569489174,4.5840090127,0.0,urad
29.102122358,7.6152434144,60.5002681567,11.2122058186,3.9835939162,0.0,urad
26.4666783174,7.5221513528,70.670206775,11.3869142694,5.747847009,0.0,urad
26.1500040657,7.2454503072,61.1585497809,9.2483924012,6.446473438,0.0,urad
29.4498239032,7.5062081354,69.0742921361,11.6937278736,6.2528388987,0.0,urad
27.9618036932,6.722174035,70.9493950397,9.3995442479,5.9886662604,0.0,urad
23.2649883406,6.9754326763,56.6648676483,9.4083019208,4.0196779632,0.0,urad
28.4983611937,7.7431979599,69.4505707064,8.1144627841,6.1537754032,0.0,urad
26.200499591,7.7657582628,69.0527919333,10.9129374088,5.1913822395,0.0,urad
26.6652069382,7.7999301196,63.5302037053,11.1786279522,4.5878138022,0.0,urad
17.5556255796,7.5094090167,71.897289412,10.1735096604,6.1672000182,0.0,urad
15.2680421359,7.5041121194,53.3589345457,11.6013060727,6.7074810664,0.0,urad
25.8660961183,7.7882051327,65.5915936316,11.9369897489,3.1785080725,0.0,urad
20.3485167375,7.4037794595,65.2082495527,8.7268039173,6.5689777762,0.0,urad
23.5540521161,7.4702950521,72.8247008711,10.1139522106,6.338181786,0.0,urad
15.8556680189,7.6927937601,72.2842224363,11.0503541266,6.4786467927,0.0,urad
19.7744942568,7.092688758,71.0167356149,10.6763048468,6.9863352102,0.0,urad
23.5120318715,7.1876216008,64.6954146375,9.2486380851,6.2149697904,0.0,urad
17.432897793,7.3816489472,61.6407667921,8.0705210095,4.9231710528,0.0,urad
20.120708559,7.1283665583,62.0286670629,9.4869854179,4.2015258753,0.0,urad
21.3913961329,6.5703979267,57.3652575168,8.6884637039,6.1907286566,0.0,urad
23.3196277103,7.6309870221,60.747684915,8.7608499584,4.6961448801,0.0,urad
15.5804863141,6.7507003224,61.6236904201,9.5205842671,5.3783043877,0.0,urad
25.7242244388,7.7526564956,70.5816652873,8.7215979699,5.8109467552,0.0,urad
22.3464705115,6.7605995476,69.694642348,11.2065814688,6.6552250525,0.0,urad
17.1125987204,6.7385971047,68.7207167597,10.9351423037,3.6025815317,0.0,urad
16.8048653971,6.6915901952,71.1819551746,9.7216187166,5.2101599394,0.0,urad
28.1814636831,6.8276020255,70.2707044152,8.7281312085,6.2024960817,0.0,urad
16.6872006261,7.0140666776,73.6174368061,9.4648542402,4.5825410115,0.0,urad
22.4113735789,7.6370571845,52.5055900966,9.8703594588,3.762956474,0.0,urad
18.543006195,7.524411906,54.0847877284,11.6492652472,6.1928675372,0.0,urad
15.4557681004,7.0884748829,56.1584532465,11.9286076766,5.206875993,0.0,urad
25.1110870911,6.6754069436,57.5452491869,11.0290998407,6.3549461756,0.0,urad
18.9549843011,7.2103649904,66.4752471048,11.9784697112,5.1786429737,0.0,urad
24.6849602921,7.5292647376,57.9880455941,10.8771020234,4.9153728574,0.0,urad
19.8366820183,7.0830904434,66.4955888671,10.1273871521,4.2894163259,0.0,urad
23.8616914479,6.8859941568,57.1643002756,9.1962197122,5.6744811569,0.0,urad
23.7567317586,7.6004505489,65.1565917202,8.923931216,3.0208237698,0.0,urad
25.4784142501,7.1371651988,74.676358889,9.323063232,3.2432920355,0.0,urad
15.6637490036,7.6410319721,69.3790884023,8.6810786821,3.0603385778,0.0,urad
26.6267198775,7.7849538444,73.3433717513,8.5895245518,4.2692023094,0.0,urad
16.355478544,7.5998435549,72.6179068155,9.272258325,5.507076269,0.0,urad
17.9101508625,7.7602992375,50.3231547214,9.78454949,6.1826172894,0.0,urad
29.9221090353,7.3186815671,67.8741821872,8.2369316745,4.3768519274,0.0,urad
25.6619136986,7.3837000993,59.1952572132,10.5366207425,6.0725510291,0.0,urad
29.7918875343,6.6652818959,64.9018675279,9.077360839,6.1351839003,0.0,urad
29.8399080788,6.5839393662,69.9784169737,11.676457169,4.2326948208,0.0,urad
20.9307853516,7.5104607036,64.1637224356,10.1061735556,5.776091633,0.0,urad
19.160000702,7.2832871547,51.9989311463,10.602520355,3.253216682,0.0,urad
19.3743091375,7.5377746077,71.3485102557,8.5936938801,3.085768304,0.0,urad
25.8747331609,6.6508451689,70.4959015237,11.8796888218,4.9595359356,0.0,urad
16.17962518,6.5164007893,50.4327981085,11.3720324188,5.9074714407,0.0,urad
21.2336596092,6.8704283841,63.8632393058,11.5087049902,5.9911137862,0.0,urad
25.0971411829,7.2319833002,64.43458215,10.2665664345,6.014273865,0.0,urad
29.3222482072,6.873957651,63.0792337739,8.3511318777,3.2810932949,0.0,urad
22.4239806888,7.1220116451,59.4709649052,11.5219341404,4.4046825043,0.0,urad
19.2752204135,6.9574126927,56.9620667351,10.3484711403,6.0403813023,0.0,urad
15.1142139424,7.6547982787,64.463125084,8.7119134425,5.835088486,0.0,urad
24.8360616469,6.8913725543,64.8131463968,8.2408637927,3.4850807248,0.0,urad
27.613845439,6.7354414698,51.7598870241,8.4913734637,6.03904128,0.0,urad
28.7771656297,7.4572941812,64.1074238874,9.632327347,3.9533224814,0.0,urad
23.2268333561,6.5292193082,56.9526600007,11.6778526171,6.8136452617,0.0,urad
27.8848220473,7.6382505958,67.4496272887,8.048629437,5.9202602739,0.0,urad
25.4640926644,6.796221152,59.4172265651,11.2977822291,4.2128184713,0.0,urad
26.2959507444,7.2668012867,63.4326502297,8.6706813343,5.9803563069,0.0,urad
17.8744840104,7.5131850717,61.2646916316,10.4332505803,5.9530598798,0.0,urad
20.8585645825,7.0858997751,74.3754965964,10.3994217834,3.394393075,0.0,urad
22.5005531586,7.4622332598,67.8032474435,8.1534459724,4.8373570131,0.0,urad
22.5596192589,6.6328474862,67.0141935825,8.1870818829,5.6170248016,0.0,urad
17.0776917896,7.0305109588,66.8157697094,9.1754708347,6.9834945324,0.0,urad
17.4558672516,6.9496091662,73.7583743451,11.8310388846,4.3182026135,0.0,urad
22.2623344331,6.8438794635,73.6189846111,9.9433972919,4.0055237071,0.0,urad
21.0695352195,7.024877121,59.5548629978,9.2377753039,5.5870255499,0.0,urad
29.9911386531,7.3292230533,56.8028137615,11.600155882,6.5722255453,0.0,urad
15.9271945341,7.1404365957,55.2047335107,10.870922141,3.6832977624,0.0,urad
16.3168074807,6.8108018756,56.6330710051,11.0067520827,4.3120414346,0.0,urad
15.5601785879,7.5801912783,54.3722117826,10.5600362219,6.3906343905,0.0,urad
16.4507138892,7.232173139,58.7906292242,8.5026567493,5.5858823668,0.0,urad
26.3437280366,6.5359977151,68.0019401996,9.044113487,3.5341154344,0.0,urad
16.1827368268,6.8920069881,68.2154907199,9.485911903,4.4912033062,0.0,urad
19.2478170845,6.8062565465,68.7280683754,9.9267373581,5.8287004256,0.0,urad
