avg_year_temp,ph,rainfall,N,P,K,crop
26.9176460659,6.0179718012,101.7601284293,40.3330419397,20.4550818536,10.9538193961,maizekharif
28.1497695605,6.449187323,94.0446071347,45.8357127605,15.5475850281,9.7476847075,maizekharif
29.7482411713,7.4434414164,107.1169053142,45.0381832206,20.6439303099,11.4527869954,maizekharif
29.0081081888,6.7327004135,106.2910096902,42.4359175065,19.3946472254,11.5767854746,maizekharif
26.9797739922,6.9387461931,98.9429962758,45.1732935721,18.8519272523,8.9072542015,maizekharif
27.1138276763,5.9451542332,70.6542496241,40.3199001134,18.9798123342,10.6582285281,maizekharif
29.8705684976,7.323550365,102.5771239348,40.188105921,15.624424504,11.5781459488,maizekharif
29.625692173,6.9964420076,67.2956676173,40.3608707663,16.7236933401,11.1882535354,maizekharif
27.2704824582,6.7463575776,66.6307558552,43.7607435117,16.9882504829,10.8685046301,maizekharif
27.1065313332,6.6261749218,60.196954254,40.1718817676,16.5720303662,10.1655356816,maizekharif
29.3818949714,7.2311450961,105.3973875859,44.2693541094,20.8653144079,10.0909162244,maizekharif
29.3478106681,6.7641150545,76.5687045472,42.2153355371,20.4132035531,9.2433608381,maizekharif
28.1009680781,6.2788284783,107.7352061377,42.7949570611,20.2736383638,10.1423211057,maizekharif
27.2609884891,7.0934054708,109.268513329,44.9724839502,17.4015563175,10.7635105225,maizekharif
28.5182889161,6.6086836125,93.1882373259,43.3634248452,18.5384523947,10.3099233142,maizekharif
28.2501823551,7.0421060999,100.6947994942,42.7193003806,16.5579608418,10.1624740634,maizekharif
29.10693814,5.8291099315,60.219392857,41.4526559046,16.427513672,8.0024657487,maizekharif
29.7780809044,6.1802616277,103.7179248964,40.8948209532,20.909362955,8.4481533036,maizekharif
28.8956847596,5.7792138987,60.1523594247,41.5851570575,16.2679644535,8.8319598684,maizekharif
26.1344222723,5.9297831638,67.9599452361,44.0969853428,17.2664564828,8.2361139279,maizekharif
28.7373107205,6.8607422838,88.7173884573,42.1857629918,18.1232854376,9.105072016,maizekharif
21.7733757547,6.3641887116,294.9666023113,22.4315324761,68.653180134,11.9636168262,maizerabi
21.8070916271,6.6703505505,286.7358398853,21.5125918252,73.0390244445,12.5172724634,maizerabi
26.6841378381,5.7059998072,127.9853127543,24.79646877,73.9155920986,12.2067153198,maizerabi
24.0001517785,6.8186852685,153.1361147151,23.6972090856,72.7934571935,13.038789075,maizerabi
22.9556489602,5.5829323241,77.5629358521,22.4463580406,68.0428706423,12.715272862,maizerabi
23.3427205448,5.9086994581,72.4843967994,25.2297642363,73.7542889496,13.5838860635,maizerabi
23.7585553814,7.0821566249,101.5496681826,24.0554193194,72.8937688623,10.469954394,maizerabi
23.770678462,6.0809305686,261.5597597288,24.1165882396,73.1200876933,11.4291276043,maizerabi
23.3741965162,7.3357482216,161.6667111631,25.1210763866,71.9545533635,13.3855647053,maizerabi
24.4474808897,6.3631282279,140.5405271558,26.5901849097,67.0389537104,10.7104667134,maizerabi
25.1142709317,6.047166472,114.0864471612,24.2666569785,69.7841378071,12.111120149,maizerabi
24.932538602,5.8180857809,83.3689192626,26.4108378435,69.1277704662,13.2090732657,maizerabi
25.6832207984,6.4874386431,196.5994246673,25.2109957624,72.1179155141,13.2762355026,maizerabi
22.6903888421,7.3745103971,278.617162303,24.8857968173,66.6657319798,10.3217728602,maizerabi
21.5771956671,6.0308391275,267.4655311379,25.8738637767,67.8830128404,12.0241302644,maizerabi
22.8890173508,6.8120816974,163.2152725921,21.0405562553,69.7073044256,12.8555102293,maizerabi
23.9748389753,7.1108081478,262.2793578614,25.5177203409,66.4572133195,13.9652311598,maizerabi
26.02983689,6.4656200991,144.676655322,23.1028512802,70.119377916,10.994996999,maizerabi
21.090211901,7.4441809584,93.7268587672,23.7551533544,71.9981181209,12.6147659799,maizerabi
26.8554335376,6.742368325,150.6925016217,25.0849755316,72.5896199309,13.5034838976,maizerabi
25.5653690392,6.6492721518,80.4553297087,22.1801119586,71.9053528636,10.7998733149,maizerabi
23.9612814759,6.9047696688,230.58966215,23.6834797624,74.2846485943,10.7354023829,maizerabi
21.3404904426,6.7084415748,128.7370954677,26.2886291471,74.0991983586,11.5460596812,maizerabi
26.3524180034,6.1799055118,277.5444492213,25.3742432746,70.6710997261,12.5215829844,maizerabi
26.0607386392,6.0708056327,234.165610549,21.3735178042,66.9327913993,10.7086655051,maizerabi
23.9164272204,5.548958421,254.1171611532,25.5662892431,67.7740173231,12.7065814317,maizerabi
23.2992686031,6.576280396,117.3537160088,25.5689227622,65.8076857723,11.1304994712,maizerabi
26.2491055875,5.5131971065,274.1928507564,22.9772355796,70.4322538235,12.6848585499,maizerabi
22.1029397457,6.3348977872,117.6584745363,21.3103421824,65.2834691117,13.2783583426,maizerabi
21.886991961,6.1838446192,252.1832780367,24.8143153313,65.7077352329,13.4424093861,maizerabi
26.4466182297,6.958596857,248.5751733137,26.7445913464,70.0756041895,13.0072795893,maizerabi
24.1942625986,5.650909591,212.5285179102,24.1717311212,68.3463634274,12.8585866692,maizerabi
23.6419128049,5.5497462278,76.3998838791,22.311286439,67.3556897754,10.5903156387,maizerabi
24.6429977933,5.8294238661,137.6474329426,21.8628500478,65.9154455587,11.819954811,maizerabi
24.8041258942,7.0298681355,288.8941903806,23.7224879396,68.2863885317,13.1377688937,maizerabi
21.4993937243,6.7386181837,208.274732505,23.8657729648,74.4950504782,10.9844635001,maizerabi
25.669973626,6.8923545418,87.9425010084,24.8314991741,74.2230502271,13.7610174399,maizerabi
22.3716272572,6.262881954,262.1738625553,21.7508570347,71.78194076,11.1456977983,maizerabi
22.3026136358,5.5961430936,272.9708177747,24.5345234858,66.3551519032,10.5805165653,maizerabi
21.1991684246,5.5043199552,101.2616812605,21.2294173103,67.6868011873,11.8274429829,maizerabi
24.4641896213,7.4502367037,102.9808048986,26.1470302896,70.7298442213,10.7125843643,maizerabi
34.9624983885,6.4820861732,63.7893302098,6.2765806453,14.1161167197,0.0,greengram
25.5754745696,7.1179607314,87.554425831,6.7947745579,14.9541354176,0.0,greengram
26.5181898466,6.7892522185,79.1614598665,6.2329168468,17.6667318095,0.0,greengram
29.7666745606,6.594659758,66.1607360823,6.9582746504,14.7689103524,0.0,greengram
29.6494652676,6.4511314459,88.0239045855,3.6982826903,15.5340834985,0.0,greengram
32.4695940401,7.0599331873,73.7932139622,4.0444078615,14.157752644,0.0,greengram
31.5653862438,6.3626227044,66.2763494691,4.1213293491,14.1422750895,0.0,greengram
33.5153729762,6.2693125711,64.6755119635,5.1959110835,15.7643136687,0.0,greengram
25.8619472141,6.5946400425,71.6168340488,4.3610249504,15.2815292156,0.0,greengram
30.9146051286,6.4100226892,63.7388478245,5.8651279132,16.7694320671,0.0,greengram
29.3752850717,6.9304515291,73.4384176217,5.2075617813,16.8711466443,0.0,greengram
32.202808074,6.9686100307,66.0930660032,5.8408927029,17.7716612411,0.0,greengram
31.38551018,6.8242507663,76.5097989925,4.3560455689,15.2966774367,0.0,greengram
27.3728977543,7.1152058938,60.0472221762,5.9724730982,15.4811137225,0.0,greengram
33.1578926644,6.4911070032,75.9454680934,3.4560137539,16.2183838695,0.0,greengram
25.2629091478,6.7590161729,88.4691261305,3.3056250875,15.3571505021,0.0,greengram
31.4430088434,6.9054256305,88.5659983083,3.9282148704,15.6842005426,0.0,greengram
25.2158278315,6.3728630809,77.6721752743,6.6039531725,15.088601454,0.0,greengram
30.7448640426,6.5912694182,70.9730468101,6.0720295207,16.7868327912,0.0,greengram
31.7842673727,6.2262120407,64.9555445646,5.8073293856,17.7347837755,0.0,greengram
34.7718235179,6.7318339236,67.8345212805,6.8975027681,17.1498503455,0.0,greengram
25.2438231196,6.7775521915,82.1339666692,6.4238328126,15.0920036095,0.0,greengram
26.0258656521,6.9711496752,75.0987314721,5.9293562555,15.9817268169,0.0,greengram
30.4462517255,6.4178693213,75.3215605092,5.2862045632,16.7929969648,0.0,greengram
26.9392497688,6.6576955658,60.8553786368,6.9093638895,17.0191278902,0.0,greengram
33.5367584114,6.8206490087,61.1030715915,4.2791882107,14.4791678537,0.0,greengram
27.3551393942,7.1951872663,87.7131742526,5.2506900289,16.9955692935,0.0,greengram
25.1643703315,7.0330276026,77.7606615871,5.7785251814,17.6187092201,0.0,greengram
31.317872698,7.199419318,76.0845199179,6.3505547841,16.9171736505,0.0,greengram
34.011491971,6.5942946038,69.7986851826,4.3840061741,16.5457552202,0.0,greengram
32.7474228484,6.6722799624,82.4910846961,3.3873800761,17.7221925352,0.0,greengram
34.7859037764,6.8022985292,61.7093621302,6.4496532178,17.5661066156,0.0,greengram
34.0232776018,6.8332351747,66.2518283491,6.248420379,17.0338412504,0.0,greengram
28.5708904598,6.5075046607,73.4664239171,5.4806512043,14.3846445491,0.0,greengram
25.6435826374,6.3011424486,83.0037065047,5.389966692,17.0107951066,0.0,greengram
28.3651178096,6.9000795463,87.4496488724,3.6887213916,16.9149600699,0.0,greengram
28.3750792076,6.2442008231,80.3818316808,4.7041281144,15.7458625595,0.0,greengram
28.3242851652,6.9395020067,87.2165797487,6.5453338767,15.4331163981,0.0,greengram
28.4018417639,6.2863908881,70.3820541528,3.6049785385,16.6699789257,0.0,greengram
29.5999268224,6.2237562128,71.0750023937,5.0408164457,17.3662456035,0.0,greengram
27.909459953,6.816672221,61.0575282813,3.3960901039,16.8856259728,0.0,greengram
26.2331954234,6.6986029506,83.7300965429,3.7237234687,17.0018877682,0.0,greengram
33.2320847114,7.0130510169,84.9624403146,3.3026907172,16.2108347615,0.0,greengram
27.0393925155,6.7835138601,71.6968956021,3.8349793487,14.2703916237,0.0,greengram
25.8697666948,7.0292116103,87.0825336934,5.0362907339,14.9959562325,0.0,greengram
31.7827871429,6.6075610498,60.903700978,3.3538341211,17.2272302539,0.0,greengram
29.0819888979,6.4884152767,61.6905159886,4.9258850545,15.2118920697,0.0,greengram
29.6926157418,7.1968298896,65.5057324554,5.6128819778,15.7725030811,0.0,greengram
30.5749275066,7.133643109,84.0482628724,6.8570041206,16.5687263986,0.0,greengram
33.0283269667,6.7967306862,67.7878036548,3.4118359277,17.9751235943,0.0,greengram
26.2557060179,7.0705799144,86.7794281026,4.0384537234,16.4556190347,0.0,greengram
25.2673907416,6.5165274691,71.9927457326,4.7332491436,16.1641941603,0.0,greengram
31.0911142583,6.9731914072,87.9084094869,6.1417339354,17.5031272046,0.0,greengram
34.3347371807,6.330935053,76.9216207923,4.9548193488,15.2540232457,0.0,greengram
33.5647529917,6.4554139477,89.6498790823,5.3646603197,15.4776171436,0.0,greengram
31.0429350897,6.8715985866,86.3385374154,4.5915058045,17.6800293496,0.0,greengram
28.650167321,6.6777174938,70.8172537956,4.3239393238,17.8199558518,0.0,greengram
29.2166515644,6.9262597158,75.6339884529,6.2535829034,17.5135833568,0.0,greengram
32.4931304069,6.5308729934,87.7743548893,4.7131548032,15.1524159015,0.0,greengram
27.2045575918,6.4025602336,65.8258924299,5.6055987784,14.7939866102,0.0,greengram
29.5233284247,7.0200281417,68.1445841109,3.9334380444,17.9213502208,0.0,greengram
27.5373981577,6.2199614036,72.1418730805,5.1856983626,16.8616607614,0.0,greengram
30.8986229921,6.5568219523,60.8583591399,3.4451016646,16.2849829752,0.0,greengram
31.0638431252,6.8653247122,83.1882063613,5.3120878489,17.5806029912,0.0,greengram
25.4195424569,6.6076701606,78.9204837049,4.703407731,16.8026608936,0.0,greengram
34.8826199194,7.1701515282,75.0813716287,6.1206508831,15.0426209377,0.0,greengram
34.0424317834,6.9301603107,66.1745075777,4.0444975984,16.2687172464,0.0,greengram
33.5915457465,6.6689845955,84.7248228437,5.066999197,17.925307108,0.0,greengram
32.5348188118,6.5290572955,68.5316252391,5.5962230469,16.9604347697,0.0,greengram
27.7521116877,6.3228360048,81.9131754436,4.1768076611,16.8642615284,0.0,greengram
33.1535295914,7.0717827013,62.4417473437,4.8732666951,16.8710678148,0.0,greengram
28.60474742,7.0208143098,84.3034318714,5.7206456094,14.229697405,0.0,greengram
21.5282051619,6.6347193403,71.9859267686,18.2683426009,37.312111692,18.043321537,onion
25.4541907173,6.4071494528,74.2278305815,20.6411823,42.2412498561,19.0672818603,onion
24.9844992863,6.3705404415,65.9588778291,21.3454013837,37.7568330495,21.3079818158,onion
23.6726748965,6.4925957658,65.7291654908,21.3161825972,39.0937530142,20.2961272869,onion
25.6311286845,6.1394167288,71.3056536478,21.054939745,42.8464097445,21.5533479584,onion
23.0687786377,6.520873934,73.0365500882,19.5925815279,42.3266398909,21.1435702926,onion
24.6201114822,6.839941144,67.5279210628,20.3433045432,41.8797248953,21.7477445122,onion
22.9657171353,6.6046367846,69.5170119922,20.8355283946,37.4575544398,20.2884394179,onion
23.8026072014,6.2574121096,72.0524606227,18.9101277772,38.442847527,19.2329411314,onion
24.748240412,6.2502470898,69.6113247291,21.2456275625,41.0598171156,18.8496572076,onion
21.2202839914,6.8758324942,69.2694292279,21.9864631205,40.7568837608,19.3109560507,onion
22.1112475851,6.4702055546,70.7263192329,20.6841370063,37.809207437,21.0594531013,onion
23.374900126,6.2859779225,71.7860677955,20.961124544,42.2183921722,20.4556981833,onion
22.3730412952,6.5586951287,69.0726080886,21.9494674034,37.7554072844,18.7219810443,onion
25.6930495353,6.0466435166,70.9447663236,18.7783623641,39.673090041,21.8528679093,onion
25.8798737495,6.6073185304,73.2444115608,20.0933706292,40.8690697584,20.7364837656,onion
21.682400623,6.4371440293,65.8443416938,19.9640345269,39.1325316047,21.9090690839,onion
25.7434213736,6.9097385728,67.2280467284,20.5302613525,42.0595034799,19.4439866238,onion
24.8871722281,6.7826766339,72.3769597614,18.7653043151,38.2511114639,20.9445660758,onion
24.3335086526,6.1895212773,73.5457853147,21.6717456265,39.5872974279,20.251858823,onion
21.1933765639,6.1505948936,67.0701425684,21.6988499115,40.6518402493,18.8184714408,onion
22.6203831581,6.8670471215,72.9723064772,19.3339563251,40.7530939882,21.048337506,onion
23.3585751417,6.4169083002,65.5900424755,18.7256737617,37.0230419593,21.1137844411,onion
21.7165671542,6.3690671253,73.3931219906,18.2528970063,37.3579038973,18.1940521268,onion
24.2609613321,6.9178581292,68.5739489097,18.7623323764,41.719209614,21.0516542213,onion
18.5851563471,5.3338318016,35.9800819824,26.5874010053,79.3335772899,22.7403054736,potato
17.4218294155,5.4497300408,44.6854028804,23.2318030549,76.1811050456,24.0304398421,potato
19.6370928187,5.3280638248,40.6253870328,23.4847219075,72.7133630719,27.8441855369,potato
16.6254775952,6.036811619,40.6467193192,23.3170447356,71.3375021526,23.4867941131,potato
14.4792940604,5.0027532366,40.8614142877,26.9997948937,73.4240608944,24.3185843792,potato
21.7694576542,5.6323577409,36.1851100742,24.2900129291,75.4527104919,22.6212749131,potato
19.2036889366,6.0290706561,36.0995316034,23.0556016186,77.9829136925,26.213182754,potato
22.4792441471,6.7940312524,48.3092866122,23.5391804737,70.3677671184,23.7672100173,potato
19.6406629473,5.4648382753,49.8666925178,25.1510253667,78.6084175016,22.5349674265,potato
20.0071489935,6.9420446271,42.2780725835,22.0178736195,73.4295122908,26.4028706044,potato
16.5769024734,6.7647938232,30.7310530237,25.0165519186,77.8872856996,22.0562303009,potato
22.9657680744,5.5555327209,32.9784171374,24.6095104018,75.5232360487,22.1188320185,potato
18.0043636719,6.4421960828,48.8078940498,23.2913493186,75.9202597416,24.547742536,potato
21.6561421016,5.6548457069,38.8043732895,27.6446184639,71.0928996087,26.220769088,potato
14.3609149864,5.90743422,35.0022405027,26.7514036313,78.5755702833,26.8128475042,potato
21.9135393746,6.2586752517,32.7554885116,24.9532935013,71.3578671181,24.8927325485,potato
19.6985817585,5.3722195553,31.3969667736,23.4868240713,74.3579271843,23.6440714847,potato
23.1535897995,6.1625975183,34.2985270456,24.4152601403,78.4455962279,24.3327317915,potato
22.8813632912,6.8767941189,44.1987662232,26.7105231597,71.5744995459,25.4686190473,potato
25.6895226962,4.8763007,91.3716286319,25.0799721593,13.3528943135,13.097353353,ragi
33.7781550871,5.4677783228,98.5703769475,24.2415807951,13.0469978418,13.6763797665,ragi
20.8896986759,7.3986893188,107.919267622,27.3014687629,9.8107629382,11.7067285697,ragi
33.5640918989,4.515173729,94.1244170765,22.2344717844,14.1453446819,12.3137723335,ragi
31.3738940018,5.4688635262,93.9343857278,26.8945866914,10.4319676597,11.0017499876,ragi
28.3528757031,7.5577282641,104.6598648339,24.3378013739,12.4689505029,13.5250016564,ragi
20.1166759605,5.4892266966,97.630043346,23.5755476651,9.0101103549,10.1320151681,ragi
29.9633365068,5.5814126406,99.7255285516,25.3719485866,10.8733001854,13.8922713567,ragi
21.7476103523,6.5966242066,90.0013652553,24.05276752,9.8729135415,12.9868118699,ragi
27.6521760766,6.9517806644,104.3830382366,25.8743590989,14.3166815073,11.5555805209,ragi
24.4108950947,5.9229189846,102.7443513229,26.434795658,12.3472875317,11.461746126,ragi
30.7210709377,4.5234694426,102.2908939226,27.7273820445,14.1173426012,13.3139266242,ragi
29.7125534168,5.9338343091,98.399907184,27.7236614761,10.0182006328,13.9243176425,ragi
27.8805316947,6.172300143,97.6906621836,25.9193336905,13.5694933362,10.9925929464,ragi
21.030003849,5.2158236598,94.3028888105,24.8921663804,10.9020709514,13.1529345875,ragi
29.7725724826,5.0888231258,101.099999039,27.0845601379,10.5678852469,13.2836508402,ragi
29.5336944836,7.6732744823,101.7147063017,22.1277343396,10.9989312824,10.4094564087,ragi
30.7049307572,7.1770966454,91.3223313456,24.7689915986,9.5902537762,13.5445860129,ragi
23.2867231878,6.2577262313,107.902404942,27.3764292618,14.8145323349,12.3142656009,ragi
23.8575087896,4.8777984429,103.1660500282,25.4237006722,9.7064695533,13.1559654399,ragi
33.4336206774,6.8900058231,105.1792116185,25.9470930379,14.1119848967,11.1273188883,ragi
33.5601276756,5.3178559564,105.0232149025,25.3228006379,11.5717061561,12.8031986495,ragi
33.3260544177,7.4444164758,94.3196159172,23.3856349248,9.9546712353,13.0354782445,ragi
30.329101302,7.7868134613,105.1121237608,22.2864139324,11.3054235149,10.0384991737,ragi
33.5813870259,7.8819375599,98.4783397747,24.782481776,11.3636752383,10.4752640551,ragi
25.8225804213,5.6148275119,98.8132053222,23.5214998693,14.0507891503,12.0603230627,ragi
27.9605968266,6.4500571244,100.4584056104,22.10066593,13.3305948063,13.8363431006,ragi
32.5089957293,7.262925373,103.617774101,27.9044561948,9.189687807,11.6722783342,ragi
20.0293067754,4.9694025663,97.1324350672,27.2618165118,10.7014761955,11.8365989932,ragi
26.6100913035,7.1223256884,98.4131589073,22.4673221205,14.1847016946,11.924045936,ragi
29.1045369864,5.4908681951,100.0596978942,23.3221481817,11.9037803441,13.3422737366,ragi
30.4486885326,5.0509682719,99.1968959213,24.7002727257,13.6430778229,12.4343962995,ragi
23.0376253415,7.1109584011,107.3718778185,22.5653932027,10.2020121345,13.0252635401,ragi
26.6687301147,5.9248877315,101.5495072566,26.7104635816,11.9691941798,12.3357267893,ragi
28.5034702167,5.197130912,99.6605691923,24.8832739682,13.9316582212,10.5985211379,ragi
32.096002999,7.0981645895,98.2764818318,23.6568171908,13.7570701129,13.9251354716,ragi
23.5164405733,5.4815456951,99.4986404454,24.7956933556,10.4795325598,13.1488948591,ragi
21.3350380696,7.342595289,94.6697764335,24.8472722349,14.1931492848,13.5911784546,ragi
22.1271634835,4.6097470525,90.2586899953,27.0515180856,13.083631405,13.5537545795,ragi
26.8624258486,7.4368645599,104.4440273381,24.6499052783,12.05308642,13.1317878432,ragi
26.1575506836,4.5639664923,90.5702383664,25.4066111831,10.0963993343,12.2384189968,ragi
28.9968524789,7.7449132924,108.1321645811,26.3947053481,9.7140303017,12.6269324482,ragi
33.7013896314,5.6048784081,104.6769507077,23.4083330317,12.2292891847,10.218164814,ragi
20.5153298935,4.5373464072,109.7524974132,27.8793845589,13.7603717936,12.1462501979,ragi
22.4766694942,5.2039612631,91.0435303376,23.7535388323,9.4739778675,10.249221344,ragi
23.0457653927,6.1163729575,97.0617782341,24.4302567513,13.527130957,11.1113643391,ragi
33.6723598097,5.9379579226,103.5622994042,27.1606265198,12.6422655017,10.089633949,ragi
30.8184959178,4.9906804671,94.0693560913,23.083914924,9.5874048846,12.1408121226,ragi
33.9420966968,6.9952439599,91.0822896701,24.8047515881,14.5643927204,13.417480472,ragi
28.4906083507,6.2114765183,93.6473568964,24.0962359502,11.9774846489,11.2347155268,ragi
26.9752592143,5.5218479126,94.9295720172,24.2556410619,10.9595301872,12.7569130951,ragi
31.6192355008,6.1648793959,90.8993701473,23.3021062843,14.1640816573,10.5571181381,ragi
30.656741578,5.4399670309,94.9040923385,24.830223163,10.8299266253,11.5630892581,ragi
31.3534191401,5.292648058,92.0652008804,23.1567980255,13.3027031314,12.3241802003,ragi
27.3541104841,5.835675374,98.2409663086,27.9685199824,12.8813937405,13.9991113109,ragi
22.0917246614,4.5561120324,98.7542050525,26.9593451231,13.8819055304,11.097057782,ragi
28.8436924412,7.9558795371,92.9429950433,27.0126483299,9.0086299597,13.0395285472,ragi
26.3922260504,4.5500335082,105.1244145121,24.8726891446,9.8984555709,13.8896095615,ragi
24.3609799674,7.847949019,90.8648821167,27.3609287,9.7482987263,11.8958233146,ragi
21.4208026255,7.5688446297,104.3970711783,22.4994646633,12.4506741444,13.365222768,ragi
26.1414912065,6.0055954141,92.4689541042,23.7504719783,13.7573782944,12.1393386937,ragi
24.0329155262,6.8215969333,109.465892135,23.5115421991,12.2566309897,11.6962299804,ragi
24.2859382006,5.070170013,99.6432540087,27.2482860581,10.2943133217,10.7342164188,ragi
24.068534285,6.9612721442,38.622417909,9.9629204908,23.5079006148,0.0,mustard
22.6250400078,6.3157775155,35.5560701676,8.4262914196,26.4493078989,0.0,mustard
22.8889892227,6.0298713254,34.6266418088,9.3116888922,22.0501019934,0.0,mustard
23.5790504359,6.6783414021,34.2632385384,8.799450017,23.1803114468,0.0,mustard
24.1989218289,6.6097016431,37.5510088395,9.952406298,23.7306377107,0.0,mustard
23.3967295025,6.0633345323,25.5229816692,9.4448037565,22.3362234118,0.0,mustard
22.1202594391,6.535968675,27.0646351962,6.7140983847,27.8915321042,0.0,mustard
24.5807678738,6.5742739624,37.7324572221,9.4849042386,27.5959923084,0.0,mustard
22.8614952788,7.2106989668,31.5224594844,9.2803591496,27.3788052854,0.0,mustard
22.1893221428,6.6402854303,36.4984556791,6.3624016626,26.0207697729,0.0,mustard
22.8078896225,6.7496608819,35.537807883,8.7567782791,27.7936436307,0.0,mustard
23.9454435794,6.0524570964,32.6693148935,7.3450597286,27.4811014111,0.0,mustard
23.8275775743,6.2261868426,35.2746350897,6.1117559265,26.8238062577,0.0,mustard
23.371099624,7.1686812333,26.9738918163,8.9153582871,27.5349243948,0.0,mustard
24.3069153657,6.7871466946,32.4859586069,8.8522347379,26.4533092277,0.0,mustard
22.8783312141,6.738993014,28.378219612,9.3792899957,25.2945826193,0.0,mustard
23.1278888399,7.3034385704,33.0540091647,6.5254731425,26.5997957197,0.0,mustard
23.0012726847,6.8869548461,30.6806306228,9.8217165478,24.6383428634,0.0,mustard
24.1227974497,7.2704427996,37.0146254998,8.0008744793,24.3765611842,0.0,mustard
24.4613088339,6.0840582284,25.2802545797,9.5659627782,27.3691117669,0.0,mustard
23.1636633006,6.3722730567,25.6950272644,6.4516980647,25.5550914473,0.0,mustard
23.3796240802,6.8512939071,36.6927405476,7.9230519159,25.960897114,0.0,mustard
24.0305668036,6.3884654085,37.5378712223,6.4064950929,23.6813692861,0.0,mustard
23.9959073549,6.1887996128,32.2175483416,6.7998007743,23.1410153075,0.0,mustard
24.8240497586,7.0970304334,32.8214840984,9.6869810123,27.8821751667,0.0,mustard
18.7852350344,6.3913273772,13.9160430179,10.8853667995,52.3359185779,12.679739255,rice
17.8325859797,5.7871509905,10.3356407913,12.5228984345,47.5187656291,13.372789436,rice
20.0603865869,5.3565976397,10.8155140848,11.2223632813,48.4611725779,12.0891770792,rice
18.4429586464,8.6242504901,11.679033783,13.9393741306,51.1309610803,10.0576677453,rice
19.1071670995,8.8438620131,17.9471636491,13.3349925344,50.2586927872,11.8982437631,rice
24.3636610278,7.666940857,17.4822891642,12.7719687013,48.6993083997,11.6556330886,rice
28.1753372646,7.961222863,12.4550680871,10.8672116201,52.0374563542,13.9897001069,rice
16.3875605631,5.6176832588,19.8947583221,12.5871140516,49.692117386,13.3422432338,rice
24.4962413462,6.303755243,16.5110687384,10.7501018889,52.0299349547,11.835216257,rice
29.0551187745,7.842594358,15.8677002979,10.4048075674,51.0206583299,11.277482223,rice
24.2580964704,5.5115745084,17.004781001,11.7040260844,50.5122782777,11.5863413528,rice
22.1711324747,5.1404930448,13.2436802861,10.5090029653,47.7104332667,12.1435482895,rice
21.2515136671,6.5443874593,18.9573632941,10.7353741395,50.8688820157,12.6115646841,rice
24.415987382,7.8386611828,10.1084670079,12.6152068929,51.5957638979,12.4145095689,rice
20.9593248395,7.1865223048,15.1901990536,11.2257061615,50.7479947474,11.0636194464,rice
22.1457094478,7.7454543672,19.4933322224,12.8530500393,52.6782196908,13.7872298677,rice
25.537910626,8.7205502089,17.9817641374,13.1121852021,47.0571619094,12.6675290626,rice
22.4686862482,5.0120593412,10.6335309106,12.9101710949,51.6765478519,10.090736191,rice
26.2139386515,9.2321979566,17.3510009563,12.0246407738,48.7812895698,11.1446150047,rice
26.2607254868,5.2749460103,17.5616559884,13.0498401361,52.2282536271,10.0115708043,rice
21.9086149649,7.6573267801,17.8474887771,11.5400596703,48.2900112694,10.6990802102,rice
20.9887087816,5.113052525,11.2987543827,10.2017809266,51.5796880313,10.8550108964,rice
17.6930177681,6.4291828167,12.3340453323,12.0534388596,50.4513515008,11.2055912107,rice
22.6239883234,8.3832736594,14.2707710247,10.2253117917,49.1337769728,13.107504625,rice
29.3015720719,7.6505217586,14.0252725446,10.2389024793,52.3208810152,11.64273764,rice
17.2502837163,7.6333211347,13.7417937316,12.2337598872,49.4447104297,10.5897498113,rice
25.9289154648,6.6791872285,13.5686080094,11.6236358261,51.9336340321,10.4327169417,rice
21.6605117287,6.1837224738,19.6222934273,13.7845430664,48.7153762246,13.4489778254,rice
22.9811973839,7.640263475,19.3059267758,13.2864513775,50.8920794312,13.7157149748,rice
19.8182176289,6.9281961882,11.2090952103,10.2831645571,50.3814524405,10.6404420318,rice
24.9233721609,8.82296043,12.1824645215,12.0489403483,49.9051654409,13.6247340504,rice
22.347307707,6.9551855188,12.2428095284,13.3700534307,50.3810159773,10.7022226381,rice
25.8614570469,6.9864772497,13.2514934686,12.1858734315,48.6814199494,13.5703979062,rice
16.64613522,7.0525127333,15.2933935781,12.124442239,49.6843169245,12.8114964672,rice
19.1963447452,7.962875888,10.8824794534,11.442532345,48.7898783607,11.8431283892,rice
25.6178365148,9.4011261526,14.4109491899,11.7600832775,47.3995725939,11.8730491889,rice
24.0121068331,6.6701134956,14.2636813056,12.6086481909,51.0704974653,10.6866498329,rice
24.3255876999,7.5301987672,14.8857581537,12.3339715344,47.7986798341,11.3362522575,rice
25.5539209318,8.9112572737,11.60039265,10.6766449884,47.852903772,12.3287160593,rice
24.5969794362,5.8367200971,15.6408551592,11.7329792869,51.2267740446,10.2428681711,rice
18.9476757952,8.8871134915,12.99384322,12.7957632258,50.1617405032,13.5923583053,rice
24.6905291523,7.0036486314,13.6069480541,12.3002880633,49.5286856363,10.3547479417,rice
26.4127861589,6.2289195675,13.5925250961,10.531625427,50.6142598413,12.9310695705,rice
16.2195726228,7.3599770644,15.2570948829,13.0263503472,47.8353458288,13.0527662154,rice
20.4870824152,6.9449094597,17.5974984579,11.5254049016,47.7419135988,11.0408197566,rice
16.5067900409,7.8051603839,14.1699712036,11.5863539129,52.8019738422,11.7394685183,rice
